Name,R-Sho,L-Sho,L-Elb,R-Elb,L-Wr,R-Wr,L-Hip,R-Hip,L-Knee,R-Knee,L-Ank,R-Ank,Color,Class
V_37-frame83.jpg,34.01,32.02,79.4,83.38,130.73,62.01,112.15,115.25,204.63,206.34,315.36,335.77,black,NV
V_37-frame83.jpg,61.01,48.0,92.44,126.27,136.36,177.43,171.84,178.04,234.2,317.91,316.72,335.77,white,NV
V_37-frame83.jpg,47.13,148.0,91.07,79.03,136.36,126.27,64.0,78.0,127.0,126.0,189.0,335.77,cyan,NV
V_37-frame90.jpg,77.0,30.0,43.84,44.55,56.6,98.86,50.92,135.42,96.34,244.01,144.16,335.77,blue,NV
V_37-frame90.jpg,17.0,16.0,34.89,44.55,136.36,126.27,64.76,65.0,110.03,111.02,315.36,142.79,lime,NV
V_37-frame90.jpg,16.0,16.03,54.92,43.84,79.62,64.29,65.51,65.0,111.02,110.03,315.36,335.77,red,NV
V_37-frame90.jpg,32.7,17.0,56.04,75.8,98.68,126.27,111.4,108.9,172.84,171.57,249.51,253.58,black,NV
V_37-frame90.jpg,21.93,22.63,57.69,94.01,111.72,127.63,158.0,174.77,284.9,298.38,315.36,335.77,white,NV
V_37-frame90.jpg,30.0,17.03,50.33,57.98,21.21,105.12,97.49,112.79,175.93,188.6,315.36,335.77,cyan,NV
V_37-frame90.jpg,46.01,31.0,91.07,84.5,154.03,78.0,111.02,118.85,204.63,208.15,315.36,335.77,yellow,NV
V_37-frame90.jpg,15.0,20.52,109.04,79.03,122.67,126.27,205.2,189.59,346.39,344.33,367.89,335.77,magenta,NV
V_37-frame90.jpg,47.13,23.0,49.04,79.03,73.57,126.27,68.01,78.0,128.08,126.0,188.0,188.0,blue,NV
V_37-frame93.jpg,16.0,30.0,43.86,35.85,65.07,50.92,69.35,63.01,113.05,109.0,315.36,335.77,blue,NV
V_37-frame93.jpg,16.03,29.0,34.48,35.36,55.76,51.26,50.0,48.04,96.18,95.02,141.8,126.02,lime,NV
V_37-frame93.jpg,78.01,16.0,34.48,43.14,49.98,56.6,49.34,49.34,95.19,95.19,140.91,154.03,red,NV
V_37-frame93.jpg,16.0,29.02,43.14,43.84,42.45,57.14,63.79,51.55,236.0,96.34,315.36,335.77,black,NV
V_37-frame93.jpg,31.0,32.02,65.76,79.03,98.23,126.27,113.05,110.17,192.34,188.77,315.36,335.77,white,NV
V_37-frame93.jpg,31.0,79.01,127.01,58.25,127.14,126.27,98.67,95.01,174.77,172.0,249.58,332.38,cyan,NV
V_37-frame93.jpg,34.93,32.02,99.02,94.54,155.35,79.25,113.14,115.25,204.63,206.34,315.36,335.77,yellow,NV
V_37-frame93.jpg,54.08,36.24,127.0,113.05,196.41,143.61,193.31,186.0,346.21,216.81,371.78,321.36,magenta,NV
V_37-frame93.jpg,47.13,148.0,91.07,79.03,136.36,126.27,68.01,64.0,236.0,126.0,315.36,174.0,blue,NV
V_37-frame98.jpg,16.0,16.0,42.43,35.85,56.3,56.3,50.29,50.6,95.19,95.35,126.89,126.89,blue,NV
V_37-frame98.jpg,17.0,16.0,35.36,43.84,49.98,69.32,142.01,63.79,236.0,96.18,315.36,142.69,lime,NV
V_37-frame98.jpg,21.26,16.03,64.03,35.78,136.36,78.01,63.0,65.25,236.0,244.01,315.36,335.77,red,NV
V_37-frame98.jpg,18.0,30.0,56.6,79.03,14.04,126.27,100.88,96.02,178.76,172.74,315.36,335.77,black,NV
V_37-frame98.jpg,32.02,46.01,99.81,93.56,154.95,79.43,126.02,115.25,205.7,206.34,315.36,335.77,white,NV
V_37-frame98.jpg,127.28,79.43,126.89,79.03,94.2,126.27,98.98,117.78,242.39,186.0,345.64,345.01,cyan,NV
V_37-frame98.jpg,44.55,48.7,143.39,109.0,256.63,139.53,181.62,160.23,319.08,189.77,315.36,314.73,yellow,NV
V_37-frame107.jpg,16.0,140.0,91.07,24.04,136.36,50.92,49.34,47.04,95.19,94.01,126.89,126.0,blue,NV
V_37-frame107.jpg,16.0,30.0,44.55,44.55,57.98,59.36,65.73,65.73,112.01,111.02,315.36,157.71,lime,NV
V_37-frame107.jpg,17.0,31.02,43.86,50.92,19.85,95.52,113.05,95.01,189.55,174.83,315.36,335.77,red,NV
V_37-frame107.jpg,31.02,31.02,78.01,69.77,47.0,79.43,118.7,110.03,206.34,188.6,317.5,266.48,black,NV
V_37-frame107.jpg,31.0,17.0,65.76,79.03,136.36,126.27,113.6,110.0,193.79,203.54,227.88,209.34,white,NV
V_37-frame107.jpg,32.02,46.0,91.07,94.37,134.13,94.05,125.03,114.28,203.55,191.69,282.4,335.77,cyan,NV
V_37-frame107.jpg,48.7,48.7,148.63,98.67,136.36,146.41,187.46,173.79,187.54,331.35,316.36,335.77,yellow,NV
V_37-frame110.jpg,15.0,16.0,91.07,79.03,136.36,126.27,66.48,135.42,104.65,244.01,147.36,335.77,blue,NV
V_37-frame110.jpg,16.0,16.0,24.04,35.36,49.65,57.14,47.01,49.65,94.05,94.37,126.89,127.01,lime,NV
V_37-frame110.jpg,32.7,17.0,43.86,54.64,50.0,76.03,77.03,77.47,124.04,124.79,315.36,170.58,red,NV
V_37-frame110.jpg,22.0,17.03,43.84,38.01,48.7,126.27,64.03,135.42,236.0,244.01,315.36,335.77,black,NV
V_37-frame110.jpg,31.0,31.02,35.78,57.69,15.0,31.02,113.05,110.03,175.58,173.74,315.36,335.77,white,NV
V_37-frame110.jpg,30.0,31.02,58.52,57.14,110.32,79.62,142.01,132.25,236.0,175.76,315.36,255.18,cyan,NV
V_37-frame110.jpg,33.0,45.0,90.55,96.34,129.52,95.01,111.88,114.56,203.48,204.68,315.36,335.77,yellow,NV
V_37-frame110.jpg,48.7,43.93,134.83,98.67,136.36,129.03,161.14,159.25,175.31,315.73,303.51,370.36,magenta,NV
V_37-frame117.jpg,17.0,20.62,36.24,36.72,47.01,57.69,64.76,65.0,111.02,111.0,315.36,143.78,blue,NV
V_37-frame117.jpg,16.0,46.01,91.07,79.03,136.36,126.27,63.79,87.68,118.31,125.4,149.26,154.03,lime,NV
V_37-frame117.jpg,16.0,16.03,43.14,44.55,68.45,69.32,62.59,135.42,95.04,244.01,124.0,335.77,red,NV
V_37-frame117.jpg,17.0,30.0,35.34,57.14,15.03,99.3,109.18,96.34,173.65,172.94,194.52,335.77,black,NV
V_37-frame117.jpg,17.0,31.0,65.8,57.14,114.28,80.6,111.16,110.17,188.6,188.77,265.42,267.8,white,NV
V_37-frame117.jpg,45.0,84.5,91.59,97.08,130.0,108.0,125.03,114.02,212.85,204.36,287.76,282.49,cyan,NV
V_37-frame117.jpg,36.24,53.0,139.54,100.58,200.12,112.0,154.95,146.11,170.47,205.62,301.7,317.35,yellow,NV
V_37-frame117.jpg,47.13,24.0,49.04,79.03,52.33,126.27,67.07,63.0,236.0,95.0,315.36,335.77,magenta,NV
V_37-frame118.jpg,29.0,17.0,43.86,43.86,49.04,68.88,77.67,77.47,111.16,123.79,315.36,155.72,blue,NV
V_37-frame118.jpg,94.0,16.0,35.36,113.32,50.92,125.9,62.01,135.42,109.0,244.01,141.0,335.77,lime,NV
V_37-frame118.jpg,16.0,16.03,43.84,79.03,64.29,126.27,63.79,63.79,95.19,95.19,315.36,335.77,red,NV
V_37-frame118.jpg,17.0,30.0,35.78,56.3,15.03,99.3,96.34,96.34,172.65,160.23,194.52,190.87,black,NV
V_37-frame118.jpg,31.0,94.2,58.25,57.14,114.28,79.62,142.01,110.17,236.0,190.54,315.36,253.9,white,NV
V_37-frame118.jpg,35.78,48.38,140.43,111.31,189.18,126.0,154.03,145.13,169.54,205.48,300.71,316.36,cyan,NV
V_37-frame118.jpg,47.13,23.0,48.92,79.03,68.01,126.27,67.68,77.0,236.0,244.01,315.36,335.77,yellow,NV
V_37-frame130.jpg,16.0,30.0,43.86,43.14,49.04,126.27,64.03,63.79,110.17,123.0,155.82,155.0,blue,NV
V_37-frame130.jpg,30.0,18.0,49.65,57.14,1.41,126.27,96.34,96.34,174.77,158.81,315.36,335.77,lime,NV
V_37-frame130.jpg,31.0,32.0,67.88,79.03,79.01,126.27,114.28,110.03,190.54,188.0,266.48,266.0,red,NV
V_37-frame130.jpg,34.01,30.02,91.07,79.03,136.36,126.27,128.79,125.0,235.19,220.19,328.47,313.64,black,NV
V_37-frame130.jpg,32.0,98.98,91.07,98.67,136.36,94.01,168.91,114.28,236.0,188.77,315.36,281.71,white,NV
V_37-frame130.jpg,31.02,31.0,132.94,79.03,136.36,126.27,160.82,156.0,204.47,282.6,319.87,344.37,cyan,NV
V_37-frame130.jpg,47.13,16.0,35.36,79.03,98.86,126.27,88.39,64.03,109.0,109.18,141.0,141.03,yellow,NV
V_37-frame134.jpg,16.0,31.0,43.84,43.84,56.3,56.3,65.0,64.76,111.16,110.0,140.8,126.0,blue,NV
V_37-frame134.jpg,16.03,15.03,23.35,34.48,136.36,35.78,49.34,49.34,236.0,244.01,315.36,335.77,lime,NV
V_37-frame134.jpg,17.03,31.0,36.67,50.92,15.0,85.23,96.34,96.34,174.77,172.65,315.36,335.77,red,NV
V_37-frame134.jpg,32.0,93.56,98.23,122.92,152.71,96.18,111.02,110.32,231.81,188.68,306.57,281.35,black,NV
V_37-frame134.jpg,31.0,17.0,49.34,108.89,47.01,95.19,172.74,171.75,254.2,296.0,332.34,406.0,white,NV
V_37-frame134.jpg,31.0,17.0,132.23,79.03,136.36,126.27,171.75,157.0,205.85,224.96,319.08,345.33,cyan,NV
V_37-frame134.jpg,47.13,62.0,91.07,79.03,136.36,126.27,86.98,69.32,125.4,113.32,141.0,159.05,yellow,NV
V_37-frame138.jpg,16.0,15.0,23.35,70.68,56.6,98.49,57.69,68.59,99.3,113.16,130.0,140.87,blue,NV
V_37-frame138.jpg,17.0,16.0,43.84,54.92,44.55,65.76,62.01,64.03,96.18,110.03,125.02,126.89,lime,NV
V_37-frame138.jpg,30.0,30.0,36.67,57.69,15.0,126.27,96.34,96.34,174.77,172.65,210.19,335.77,red,NV
V_37-frame138.jpg,22.2,30.02,46.01,105.12,47.01,167.69,142.01,170.85,236.0,281.01,315.36,376.0,black,NV
V_37-frame138.jpg,32.0,31.02,90.74,79.03,147.68,126.27,111.02,113.32,189.59,190.54,315.36,267.54,white,NV
V_37-frame138.jpg,17.0,16.0,132.23,79.03,136.36,126.27,171.75,157.0,205.01,227.88,318.89,300.6,cyan,NV
V_766-frame9.jpg,56.6,63.79,155.72,79.03,139.09,126.27,239.46,242.84,366.61,378.63,525.38,545.64,blue,NV
V_766-frame9.jpg,45.01,47.01,132.61,114.02,140.0,126.27,225.49,217.83,404.78,267.8,559.28,424.61,lime,NV
V_766-frame9.jpg,61.0,47.01,100.9,113.16,169.46,178.04,161.68,156.72,280.4,267.92,376.34,399.68,red,NV
V_766-frame13.jpg,31.0,17.0,49.98,56.04,136.36,126.27,65.73,69.35,236.0,244.01,315.36,335.77,blue,NV
V_766-frame13.jpg,22.67,31.0,56.61,43.84,136.36,126.27,65.0,63.79,236.0,244.01,315.36,335.77,lime,NV
V_766-frame13.jpg,31.02,16.0,48.7,67.18,63.06,69.77,78.64,78.45,236.0,244.01,315.36,335.77,red,NV
V_766-frame13.jpg,48.01,47.0,139.98,79.03,112.64,126.27,252.17,264.82,391.76,244.01,315.36,335.77,black,NV
V_766-frame13.jpg,47.0,48.38,100.26,125.4,162.11,190.7,178.57,172.0,297.43,286.88,392.31,426.68,white,NV
V_766-frame13.jpg,47.13,20.52,91.07,79.03,136.36,126.27,209.75,212.26,395.92,301.01,596.14,460.33,cyan,NV
V_766-frame19.jpg,31.02,17.0,56.3,65.07,136.36,126.27,65.97,65.73,236.0,244.01,315.36,335.77,blue,NV
V_766-frame19.jpg,63.79,49.34,136.01,154.43,136.36,90.21,205.0,227.88,310.27,396.72,446.05,562.0,lime,NV
V_766-frame19.jpg,23.09,48.08,101.04,128.08,179.2,205.62,203.54,191.67,326.81,333.33,427.59,457.42,red,NV
V_766-frame20.jpg,32.7,16.03,45.28,44.55,136.36,126.27,66.94,65.73,236.0,244.01,315.36,335.77,blue,NV
V_766-frame20.jpg,31.0,31.0,65.76,57.43,136.36,141.22,84.5,80.6,236.0,244.01,315.36,335.77,lime,NV
V_766-frame20.jpg,63.79,64.76,179.27,79.03,106.44,126.27,269.14,260.23,373.29,244.01,315.36,335.77,red,NV
V_766-frame20.jpg,31.0,17.0,55.47,65.05,136.36,126.27,65.0,64.76,236.0,244.01,315.36,335.77,black,NV
V_766-frame20.jpg,64.76,63.06,168.63,168.24,136.36,93.3,204.55,227.61,302.33,409.7,449.93,556.36,white,NV
V_766-frame20.jpg,47.13,21.26,34.89,79.03,45.28,126.27,44.6,47.01,84.86,80.6,115.25,112.15,cyan,NV
V_766-frame20.jpg,47.13,69.63,126.67,79.03,214.62,126.27,226.74,222.27,348.24,350.07,442.57,472.1,yellow,NV
V_766-frame29.jpg,31.02,30.0,49.65,79.03,15.03,126.27,83.93,78.01,236.0,244.01,315.36,335.77,blue,NV
V_766-frame29.jpg,30.0,17.03,45.28,56.04,136.36,126.27,66.94,65.97,236.0,244.01,315.36,335.77,lime,NV
V_766-frame29.jpg,77.01,78.0,188.79,79.03,127.58,126.27,270.12,276.24,430.73,431.06,315.36,335.77,red,NV
V_766-frame29.jpg,79.62,94.2,203.71,200.53,266.01,146.1,233.75,236.91,392.02,400.47,486.07,546.44,black,NV
V_766-frame29.jpg,50.29,63.79,131.52,132.61,202.79,187.6,216.54,203.55,350.66,345.39,440.15,470.35,white,NV
V_766-frame29.jpg,47.13,15.03,76.0,79.03,94.2,126.27,109.18,108.0,170.75,171.0,221.05,335.77,cyan,NV
V_766-frame30.jpg,78.01,78.0,194.26,134.03,140.8,126.27,272.09,274.33,449.91,244.01,315.36,335.77,blue,NV
V_766-frame30.jpg,34.01,31.02,91.07,65.76,136.36,82.08,78.45,78.64,236.0,244.01,315.36,335.77,lime,NV
V_766-frame30.jpg,93.21,80.6,188.68,202.25,251.45,190.31,246.66,236.91,385.5,398.7,480.71,549.44,red,NV
V_766-frame30.jpg,63.56,48.01,121.38,139.09,195.13,187.6,198.28,203.63,324.61,346.21,415.31,473.35,black,NV
V_766-frame39.jpg,62.03,77.01,173.44,79.03,136.36,126.27,281.82,309.31,236.0,244.01,315.36,335.77,blue,NV
V_766-frame39.jpg,34.01,16.03,91.07,55.22,136.36,126.27,215.97,64.03,236.0,244.01,315.36,335.77,lime,NV
V_766-frame39.jpg,16.0,16.03,34.89,35.36,20.52,126.27,57.14,61.0,104.65,94.01,315.36,335.77,red,NV
V_766-frame39.jpg,35.78,54.92,91.07,118.7,136.36,206.49,235.2,245.52,313.46,244.01,315.36,335.77,black,NV
V_766-frame39.jpg,64.54,63.01,121.51,133.81,190.31,196.38,177.34,173.79,302.42,315.52,428.97,441.52,white,NV
V_766-frame45.jpg,33.0,46.01,91.07,67.18,136.36,49.65,78.0,80.6,236.0,244.01,315.36,335.77,blue,NV
V_766-frame45.jpg,48.38,32.02,79.2,90.55,21.21,23.35,114.56,110.17,236.0,244.01,315.36,335.77,lime,NV
V_766-frame45.jpg,89.69,17.03,91.07,92.0,136.36,78.64,63.01,143.01,236.0,244.01,315.36,335.77,red,NV
V_766-frame45.jpg,16.0,16.03,34.44,34.48,21.21,126.27,49.04,47.0,70.66,79.25,105.99,112.01,black,NV
V_766-frame45.jpg,15.03,21.26,91.07,173.01,136.36,239.89,233.42,244.98,397.86,449.93,315.36,549.13,white,NV
V_766-frame45.jpg,62.01,63.01,122.79,133.22,202.79,179.27,179.27,189.55,303.61,312.36,427.52,422.23,cyan,NV
V_766-frame61.jpg,30.0,17.0,45.97,79.03,3.0,126.27,79.83,135.42,236.0,244.01,315.36,335.77,blue,NV
V_766-frame61.jpg,31.02,32.0,79.81,77.42,21.93,32.65,104.65,95.04,236.0,244.01,315.36,335.77,lime,NV
V_766-frame61.jpg,47.01,50.0,126.29,96.18,218.01,98.03,235.42,247.29,350.04,431.11,315.36,335.77,red,NV
V_766-frame61.jpg,56.08,49.65,155.35,79.03,169.19,126.27,255.36,253.9,400.67,244.01,315.36,335.77,black,NV
V_766-frame61.jpg,62.01,63.01,121.51,134.03,136.36,179.54,182.83,175.76,236.0,297.38,315.36,407.31,white,NV
V_766-frame61.jpg,47.13,53.01,92.76,79.03,38.42,126.27,100.85,94.0,236.0,244.01,315.36,335.77,cyan,NV
V_766-frame66.jpg,16.0,17.03,44.55,43.14,55.47,62.82,50.6,61.0,236.0,65.25,315.36,335.77,blue,NV
V_766-frame66.jpg,47.0,61.01,113.05,129.76,159.05,77.2,205.2,242.07,335.48,410.49,435.87,335.77,lime,NV
V_766-frame66.jpg,33.12,22.63,154.03,100.42,153.52,113.6,225.94,245.52,382.36,417.19,315.36,542.79,red,NV
V_766-frame66.jpg,48.04,62.0,122.67,122.92,136.36,184.46,182.5,174.6,285.73,284.69,315.36,409.7,black,NV
V_766-frame68.jpg,34.44,31.0,78.6,78.01,21.93,126.27,142.01,135.42,236.0,244.01,315.36,335.77,blue,NV
V_766-frame68.jpg,29.0,17.0,91.07,42.43,136.36,126.27,62.01,50.29,236.0,244.01,315.36,335.77,lime,NV
V_766-frame68.jpg,17.0,30.0,43.84,35.36,56.6,50.6,55.76,48.01,236.0,65.25,315.36,335.77,red,NV
V_766-frame68.jpg,33.54,17.0,91.07,56.3,136.36,126.27,79.62,79.43,236.0,244.01,315.36,335.77,black,NV
V_766-frame68.jpg,50.0,61.01,123.91,148.33,170.66,75.8,253.03,284.26,361.4,449.32,490.62,335.77,white,NV
V_766-frame68.jpg,15.03,21.93,144.37,79.03,147.34,126.27,239.46,247.92,400.63,424.81,315.36,551.4,cyan,NV
V_766-frame68.jpg,49.01,62.0,131.53,122.15,177.61,183.52,182.16,172.84,285.89,284.92,315.36,412.68,yellow,NV
V_766-frame69.jpg,110.0,21.93,91.07,126.85,136.36,119.1,142.01,68.88,236.0,244.01,315.36,335.77,blue,NV
V_766-frame69.jpg,17.0,16.0,43.84,79.03,50.6,126.27,50.6,48.01,236.0,65.0,315.36,335.77,lime,NV
V_766-frame69.jpg,49.01,62.82,124.04,154.85,155.72,68.88,223.78,237.45,361.88,410.47,484.78,554.28,red,NV
V_766-frame69.jpg,15.03,21.26,131.03,79.03,147.03,126.27,237.17,231.04,392.87,407.41,541.94,552.69,black,NV
V_766-frame69.jpg,61.0,62.01,122.02,121.51,177.61,182.58,163.88,159.84,286.06,283.81,412.68,411.85,white,NV
V_766-frame94.jpg,34.44,34.01,90.74,79.03,70.26,126.27,104.22,135.42,236.0,244.01,315.36,335.77,blue,NV
V_766-frame94.jpg,17.03,15.0,43.86,45.97,136.36,126.27,83.57,79.01,129.52,127.77,315.36,335.77,lime,NV
V_766-frame94.jpg,46.84,31.02,118.85,79.03,136.36,126.27,210.54,206.49,348.17,244.01,533.61,335.77,red,NV
V_766-frame94.jpg,77.67,69.35,125.0,165.76,204.48,125.78,213.21,206.34,330.58,353.71,421.34,485.72,black,NV
V_766-frame94.jpg,47.01,49.34,99.49,113.16,168.91,176.12,155.86,158.01,274.17,267.48,376.14,379.92,white,NV
V_766-frame94.jpg,47.13,41.23,70.94,79.03,0.0,126.27,101.24,94.0,236.0,244.01,315.36,335.77,cyan,NV
V_766-frame100.jpg,47.43,17.0,130.0,79.03,120.15,126.27,210.86,214.17,341.48,342.44,518.3,518.3,blue,NV
V_766-frame100.jpg,64.76,78.45,91.07,157.0,136.36,100.12,209.34,206.49,322.23,353.93,452.13,510.76,lime,NV
V_766-frame100.jpg,48.01,61.01,108.19,114.55,167.52,178.31,148.31,156.92,266.74,270.12,378.22,383.23,red,NV
V_766-frame108.jpg,64.03,49.65,133.2,134.03,84.86,126.27,224.96,238.4,356.61,342.44,525.68,335.77,blue,NV
V_766-frame108.jpg,46.0,34.54,67.9,106.02,106.44,101.04,204.71,214.17,310.48,359.92,435.49,483.32,lime,NV
V_766-frame108.jpg,47.01,63.56,99.64,120.62,160.18,173.97,159.05,159.25,257.57,277.48,371.82,391.95,red,NV
V_766-frame115.jpg,65.51,76.01,170.58,169.2,136.36,126.05,205.06,212.85,315.09,366.35,473.85,491.52,blue,NV
V_766-frame115.jpg,20.62,30.0,153.52,79.03,133.54,126.27,221.58,242.33,373.8,377.34,552.0,512.93,lime,NV
V_766-frame115.jpg,47.01,61.01,101.04,120.74,169.54,169.17,157.81,167.5,267.8,276.92,377.93,391.48,red,NV
V_766-frame118.jpg,29.02,16.0,23.35,42.45,136.36,62.82,50.6,62.59,236.0,244.01,315.36,335.77,blue,NV
V_766-frame118.jpg,34.93,46.04,91.07,132.97,136.36,126.27,208.15,241.5,283.27,376.2,440.67,524.01,lime,NV
V_766-frame118.jpg,34.44,31.02,140.87,79.03,125.9,126.27,236.91,247.29,367.29,364.05,544.81,517.09,red,NV
V_766-frame118.jpg,62.01,49.04,104.66,122.15,168.8,193.78,157.01,167.87,266.48,291.62,361.33,416.52,black,NV
V_14-frame8.jpg,23.0,24.0,48.51,49.5,94.01,68.6,63.32,61.0,71.02,127.02,315.36,189.97,blue,NV
V_14-frame12.jpg,35.0,24.02,66.47,59.2,110.45,69.12,86.13,83.86,153.73,142.86,196.74,198.36,blue,NV
V_14-frame12.jpg,23.0,23.0,57.2,50.21,136.36,77.37,84.9,83.02,153.73,143.85,212.25,202.55,lime,NV
V_14-frame22.jpg,22.02,26.4,91.07,75.27,136.36,126.27,112.27,118.0,225.18,224.32,329.22,323.43,blue,NV
V_14-frame22.jpg,26.0,23.0,57.2,43.6,85.16,26.83,83.6,85.73,153.73,148.12,216.17,232.31,lime,NV
V_14-frame23.jpg,14.04,25.5,59.2,79.03,136.36,126.27,111.32,117.0,201.88,201.1,315.36,335.77,blue,NV
V_14-frame23.jpg,23.02,24.02,51.88,48.8,84.2,126.27,83.01,88.77,141.6,147.25,203.21,236.14,lime,NV
V_14-frame38.jpg,13.0,23.0,91.07,68.6,136.36,83.6,82.73,85.44,236.0,244.01,315.36,335.77,blue,NV
V_14-frame38.jpg,13.0,13.04,91.07,65.76,136.36,73.68,94.01,100.3,130.55,174.29,188.0,248.29,lime,NV
V_14-frame38.jpg,22.02,13.0,91.07,50.93,136.36,126.27,104.69,107.28,236.0,244.01,315.36,335.77,red,NV
